REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
13402206,Laurel Lodge,,,,,GLENMORE (MOYDOW BY.),Longford,LF,LF,"Detached three-bay two-storey house on L-shaped plan, built c. 1840, with single-bay flat-roofed porch to the centre of the front elevation (south) and two-storey return to the rear (north) at the west corner.  Two-bay two-storey block to the re-entrant corner of rear return.  Hipped natural slate roofs with overhanging eaves supported on timber brackets.  Central pair of rendered chimneystacks to main block, rendered chimneystack rear return and to extension.  Roughly squared and roughly coursed masonry walls, formerly roughcast rendered, with roughly dressed limestone quoins to the corners.  Lined-and-ruled rendered walls to porch with dressed limestone cornice and blocking course over.  Square-headed window openings with replacement sash windows having tooled limestone sills and flush brick block-and-start surrounds.  Square-headed window opening to front face of porch (south) having replacement tripartite sash windows and stone sill.  Square-headed door opening to east face of porch with panelled door having limestone steps.  Set back from road in extensive mature grounds to the east/southeast of Keenagh.  Complex of single- and two-storey outbuildings arranged around a courtyard to the north of the house, now partially ruinous, comprising a five-bay single-storey outbuilding to the west, roofless multiple-bay two-storey outbuilding to the north and a ruinous single-storey outbuilding to the east.  Pitched and hipped natural slate roof to outbuilding to the west; outbuilding to the north now roofless (formerly with pitched roof).  Projecting cut stone eaves course to outbuildings to the west and north.  Roughly dressed and squared limestone rubble walls with dressed limestone quoins to the corners.  Segmental-headed openings to outbuilding to the west and square-headed openings to outbuilding to the north.  Dressed limestone voussoirs and surrounds to openings.  Wide segmental-headed opening to the centre of the north range, now partially infilled, having dressed limestone voussoirs.  Main entrance gates to the south of house comprising a pair of cut limestone gate piers (on octagonal-plan) having cast-iron double gates.  Rubble limestone boundary walls to road-frontage (west), and to site.","This attractive and well-proportioned house, of mid-nineteenth century appearance, retains its early form and character.  It represents a typical example of the dwellings built by middle-sized farmers and professionals during the nineteenth century.  The loss of the original fittings to the openings, and the removal of the rendered finish, fails to detract substantially form its visual expression.  While the three-bay two-storey elevation with hipped roof and paired central chimneystacks is a recurring motif in middle-sized houses in the Irish rural landscape, this example is notable for its broad façade and large scale.  Although ruinous, the fine complex of single- and two-storey outbuildings to the rear adds substantially to the setting and are of importance in their own rights.  These outbuildings are well-built with good quality masonry and have dressed limestone lintels and voussoirs to the openings.  Their scale provides an interesting historical insight into the extensive resources required to run and maintain a middle-sized landholding in Ireland during the mid-to-late nineteenth century.  The simple but well-crafted limestone gate posts and cast-iron gates to the south, and the rubble stone walls to site, add to the setting and complete this appealing composition, which is an integral element of the built heritage of the Keenagh area.  The present house is built just to the north of an earlier house to this site (Ordnance Survey first edition six-inch sheet 1838).  It is possible that the two-storey outbuilding to the north end of the outbuilding complex originally served this earlier house (Ordnance Survey first edition six-inch sheet 1838).  This house may have been the home of a Capt. Hussey, formerly of Castlecor House (13402608) c. 1855.",1830,1850,Regional,house,214175,262811,614123,762832,53.61512643,-7.786553394,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402206_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402206,SURV018
13402208,,,,,,CARTRONAWAR (RATHCLINE BY.),Longford,LF,LF,"Freestanding former Roman Catholic church, built c. 1830 and altered c. 1870, having two-bay nave to north, single-bay transepts to east and west and a shallow apsidal chancel to the south.  Two-bay single-storey sacristy attached to the west side of chancel.  Closed c. 1981 and now in use as outbuilding.  Pitched natural slate roof with raised cut stone coping/verge with kneeler stones to the gable end of east transept and raised cut stone coping to gable end of west transept.  Hipped natural slate roof to chancel and to sacristy; rendered chimneystack to sacristy.  Painted lined-and-ruled smooth rendered walls over projecting plinth.  Pointed arch window openings with hoodmouldings over.  Single round window opening to the south elevations of transepts.  Square-headed window and door openings to sacristy.  Majority of window openings now infilled; stained glass windows remain to a number of the nave windows.  Modern square-headed carriage arches to chancel (south) and to gable end of east transept, both having modern metal doors.  Set back from road in own grounds to the southeast of Keenagh.  Associated former parochial house (13402207) adjacent to the east.","Although now altered and in use as a workshop, this early-nineteenth century Roman Catholic church retains much of its early form.  This structure is typical of the plain T-plan chapels that were built in great numbers throughout the Irish countryside in the years before and immediately after Catholic Emancipation (1829).  The chancel and the sacristy are later additions, added some time during the second half of the nineteenth century (Ordnance Survey six-inch sheets 1838 and 1913.  The simple pointed arch window openings give this building the bare minimum of a Gothic Revival character.  This former church was deconsecrated c. 1981, following the construction and consecration of St. Dominic’s Roman Catholic church at Keenagh to the north, and is of high social importance to the local community as a centre of worship for almost two centuries.  It forms an interesting pair of related structures with the associated former parochial house to the east, and remains an integral element of the built and social heritage of the local area.  An elaborate cast-iron belfry at the new church at Keenagh was probably moved from this site c. 1981 (belfry indicated to the north of the church on 1913 Ordnance Survey third edition six-inch map).",1810,1850,Regional,church/chapel,213305,261959,613253,761980,53.6074928,-7.799743688,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402208_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402208,SURV018
13402209,Kilcommock Church of Ireland Rectory,,,,,KILCOMMOCK GLEBE,Longford,LF,LF,"Complex of single-and two-storey outbuildings associated with Kilcommock Church of Ireland rectory, built c. 1810, comprising a two-bay two-storey outbuilding to the east (former coach house) of the rectory having slightly recessed single-bay single-storey sections to either side (north and south) and a four-bay single-storey outbuilding to the north.  Single-bay single-storey lean-to addition to the north end of outbuilding to the east and single-storey open shed to the south side having lean-to corrugated-metal roof supported on iron posts.  Hipped natural slate roofs to outbuilding to the east having cut stone eaves courses, remaining sections of cast-iron rainwater goods, and having a rendered chimneystack to the single-storey bay to the north end.  Pitched natural slate roof and cast-iron rainwater goods to outbuilding to north.  Roughcast rendered walls.  Square-headed openings with timber battened doors and timber windows.  Segmental-headed opening to two-storey outbuilding at first floor level having recessed square-headed fix-pane window.  Segmental-headed carriage arch to outbuilding to north having replacement timber batted double doors.  Two segmental-headed carriage arches to two-storey section of outbuilding to east having roughly dressed limestone voussoirs and timber battened double doors.  Entrance to outbuilding to east of rectory through gateway comprising a pair of dressed ashlar limestone gate piers (on square-plan) having stepped capstones over.  Rubble limestone boundary walls to site.  Located in extensive mature grounds shared with associated rectory (13402221), and located to the south of Keenagh.","This complex of outbuildings retains its early form, character and much of its early fabric.  Of particular interest is the well-proportioned two-storey outbuilding to the east, which is built to a high architectural standard and has a subdued classical character that compliments the style of the rectory (13402221) itself.  The layout and position of this outbuilding, and of the associated rectory, suggests that it was originally associated with the now ruinous church (13402211) to the southwest and that it predates the construction of the Church of Ireland church (13313025) at Keenagh to the north (built in 1832).  The good quality gate piers and the rubble limestone boundary walls add to the setting and complete this composition.  These outbuildings form part of a pair of related sites along with the associated Church of Ireland rectory (13402221), and part of  a notable group of related structures along with the fine Church of Ireland church at Keenagh (13313025) to the north and the ruinous church (13402211) to the southwest.  Situated in attractive mature grounds, these outbuildings are an integral element of the built heritage of the local area.",1790,1830,Regional,outbuilding,212833,261725,612781,761745,53.6053963,-7.806877134,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402209_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402209,SURV018
13402210,,,,,,CLOGH (RATHCLINE BY.),Longford,LF,LF,"Detached five-bay single-storey vernacular house, built c. 1800, with flat-roofed windbreak porch to centre of front elevation (south) and extension to rear (north).  Pitched straw thatched roof with raised rendered verges to gable ends (east and west).  Three roughcast rendered chimneystacks, one to either gable end (east and west) and one offset to the west of centre.  Roughcast rendered walls; smooth rendered finish to windbreak porch.  Square-headed window openings with one-over-one pane timber sliding sash windows with painted sills.  Square-headed door opening to front face of windbreak (south) having replacement timber panelled door.  Set slightly back from road in own grounds to the southeast of Keenagh.  Aligned at a right-angle to the road alignment.  Roughcast rendered wall road-frontage (west) having gateway comprising rendered gate piers (on square-plan) having wrought-iron flat-bar pedestrian gate.","This well-maintained thatched house retains its early form and character, represents one of the more attractive examples of its type in County Longford.  It also retains much of its early fabric including timber sliding sash windows.  Modest in scale and form, this house exhibits the simple and functional form of vernacular building in Ireland.  The windbreak porch is probably an early-to-mid twentieth century addition but is a typical feature of vernacular dwellings.  Of particular significance is the survival of the thatched roof, which is now rare in County Longford making this an important surviving example.  This building is set at a right-angle to the road alignment, which is a characteristic feature of the Irish vernacular tradition.  The long low profile of this structure is typical of many modest thatched buildings in Ireland.  It has been extended along its length, to the east, (Ordnance Survey six-inch map sheets 1838 and 1913), which is another characteristic feature of buildings of this type.  It is orientated to face south, taking advantage of the natural heat of the sun's path.  The position of one of the chimneystacks, which is roughly in line with the entrance, hints that this building may have the lobby-entry plan that is characteristic of vernacular buildings in the midlands of Ireland.  Buildings of this type were once a ubiquitous feature of the rural Irish landscape but are now becoming increasingly rare.  This modest building is an integral element of the built and vernacular heritage of Longford, and it adds appeal to its rural location adjacent to the main approach road to Keenagh from the south.  The simple wrought-iron gates to site add to the setting.",1780,1820,Regional,house,213536,261769,613484,761790,53.60577637,-7.796259479,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402210_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402210,SURV018
13402211,Kilcommock Church (Old),,,,,KILCOMMOCK GLEBE,Longford,LF,LF,"Freestanding three-bay church, built c. 1680 and altered c. 1750, with single-bay addition/porch or first stage of former tower to the west gable end.  Now in a state of ruin with roof now gone.  Rubble stone masonry walls, recently repointed, with cut limestone eaves cornice.  Remaining sections of roughcast lime render to walls.  Round-headed window openings with roughly dressed voussoirs over.  Square-headed door opening to south side of addition/tower to the west with cut limestone block-and-start surround having architrave and Gibbsian-type keystone over.  Remains of carved wall plaques and memorials to interior of church.  Set in graveyard on roughly rectangular-plan having rubble stone boundary walls.  Rebuilt gateway to the east side of graveyard comprising a section of rock-faced limestone walling having integral round-headed chamfered cut limestone surround and wrought-iron flat-bar.  Recessed square-headed panels to either side of entrance having Latin inscriptions (dated 1649) in bas relief.  Collection of upstanding, recumbent and table-type cut stone grave markers to site, mainly dating from the eighteenth century to the twentieth century, some with cast- and/or wrought-iron railed surround.  Located in the rural countryside to the south of Keenagh.","This multi-period church, although ruinous, retains a number of interesting features and is an integral part of the architectural and archaeological heritage of the local area.  Although this church was probably originally built during the seventeenth (possibly on the site of earlier church(es), this building has a number of features that suggests that it was remodelled during the mid-eighteenth century, including a good-quality eaves cornice and a fine block-and-start doorway.  An elaborate wall monument/memorial to the south interior wall of the church is of early-to-mid eighteenth century appearance, and is of high artistic merit (although the central plaque has now been removed).  Although the single-bay section to the west end of this church has a gable and maybe an eighteenth century entrance porch, it is possible that this was originally the lower stage of a west tower, a feature that is commonly found on Church of Ireland churches dating from the eighteenth century and the first decades of the twentieth century (particularly the ‘hall and tower’ churches built by the Board of First Fruits 1711 - 1833 throughout rural Ireland).  The graveyard contains an interesting and varied collection of cut stone grave markers (of recumbent, upstanding, box/table, and wall monuments), mainly dating from the eighteenth-century until the twentieth century, some of which are of artistic merit.  The earliest legible grave marker commemorates James Gredane (?) and is dated 1695.  There are also a number of architectural fragments reused as grave markers, including a number of window mullion fragments of late medieval appearance.  The graveyard contains the grave markers of both Roman Catholic and Church of Ireland families.  The elaborate gateway to the east of the graveyard is built using heavily rock-faced masonry that suggests that it may have been built during the late-nineteenth century, although it could be a much more recent addition.  This gateway contains two plaques with Latin inscriptions in bas relief, dated 1649 (LF022-032002-/ LF022-032003-) that were reused at this gateway.",1675,1725,Regional,church/chapel,212408,261332,612356,761353,53.60187806,-7.813315468,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402211_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402211,SURV018
13402212,Foygh Bridge,,,,,FOYGH,Longford,LF,LF,"Single-arch humpbacked canal bridge carrying road over Royal Canal, built c. 1815.  Round/elliptical-headed arch with dressed ashlar limestone voussoirs and dressed ashlar limestone masonry to barrel.  Rubble stone construction to spandrel walls, formerly rendered, with cut limestone string course at road/deck level.  Rubble stone construction to parapets, formerly rendered, with curving ends terminated in dressed ashlar limestone piers (on square-plan).  Water pipe to east elevation of bridge.  Dressed limestone coping over parapet walls.  Towpath to south bank of canal, going under bridge, with dressed limestone retaining walls to canal banks (north and south).  Located to the south of Keenagh.","A typically well-built canal bridge, which is a valuable part of the extensive canal-related built and industrial heritage of County Longford.  Although humble in form, this structure has a simple and functional elegance.  It is robustly built in good-quality stone masonry, which is testament to the long-term ambitions of the Royal Canal Company at the start of the nineteenth century.  It was probably built to designs by John Killaly (1766 – 1832), the engineer responsible for the construction of the Royal Canal between Coolnahay to Cloondara, which started in 1814 and was completed in 1817 (28 years after the canal work was started in Dublin.  The main contractors involved were Henry, Mullins and McMahon.  Although the canal is currently disused, the towpath provides a recreational amenity and this bridge affords interesting views to the pedestrian as well as being a notable feature and landmark in the landscape.  Visible from the nearby road, it brings architectural and historical interest to the Foygh area to the south of Keenagh.",1810,1820,Regional,bridge,212078,260503,612026,760524,53.59443953,-7.818331789,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402212_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402212,SURV018
13402213,Lismacmurrough House,,,,,LISMACMURROGH,Longford,LF,LF,"Detached three-bay two-storey over basement house, built c. 1790.  Now in ruin.  Pitched natural slate roof, now partially collapsed, having cut stone eaves course, cast-iron rainwater goods and rendered chimneystacks to gable ends (southwest and northeast).  Raised cut stone verges to gable ends.  Roughcast rendered walls with chamfered dressed limestone block-and-start quoins to the corners of the front facade.  Render failing to rear exposing rubble stone construction. Chamfered dressed limestone string course to front elevation, located above basement level.  Square-headed window openings with tooled limestone sills and remains of six-over-six pane timber sliding sash windows with sash boxes set flush with facades.  Central round-headed door opening to front elevation having tooled limestone surround with moulded limestone lintel and remains of timber panelled door.  Fanlight formerly over doorway, now removed.  Doorway accessed by a flight of moulded cut limestone steps.  Set back from road in own grounds to the west of Barry.  Main entrance gate to the southwest of house comprising a pair of dressed ashlar limestone gate piers (on square-plan) having chamfered plinths, moulded capstones and wrought-iron flat-bar gates.  Rubble limestone boundary walls to road-frontage (west) and to site.","Although now derelict and out of use, this good-quality two-storey house retains its early form and character.  It is well-proportioned and the fine cut stone doorcase provides a central focus and elevates the otherwise plain front façade.  The dressed limestone quoins to the corners of the front elevation and the flight of moulded cut stone steps serving the entrance also help to elevate this building above many of its contemporaries in the area.  This building is an example of the language of classical architecture stripped to its barest fundamental elements, which creates a fine dwelling in a subtle style.  This is exhibited through features such as the rigid symmetry to the main elevation, the central round-headed doorway, the diminishing window openings and centrally placed chimneystacks.  The sash windows to the front elevation are set against the front façade, which suggests that this building is quite early in date.  The largely blank rear elevation with small window openings would also suggest a relatively early date.  The fine ashlar limestone gate piers to the southwest add considerably to the setting.  The simple wrought-iron gates and rubble stone boundary walls complete this appealing composition.  Sensitively restored, this would be an important element of the built heritage of County Longford.  This house was described as ‘the property of Lady Rosse, held by deed for ever’, and ‘has offices and an orchard attached to it’, c. 1835 (O’Donovan Letters).",1770,1810,Regional,house,213985,260718,613933,760739,53.59631913,-7.789527073,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402213_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402213,SURV018
13402216,Ballymahon ESB Substation,,,,,CORNACARTA,Longford,LF,LF,"Detached multiple-bay single and two-storey E.S.B. substation, built c. 1950, comprising multiple-bat two-storey block to the west with eight-bay single-storey block abutting to the east.  Flat roofs with cast-iron rainwater goods.  Smooth rendered walls with raised rendered E.S.B. logo to south elevation.  Square-headed window openings with glass block window fittings.  Square-headed door openings with metal fittings.  Located within its own grounds with yard to front (east) containing electrical transformers and machinery.  Site surrounded by wire fence.  Gateway to the east comprising a pair of rendered gate piers (on rectangular-plan) with a metal gate.  Located to the northwest of Ballymahon and to the south of Keenagh.","This is a rare example of a functional Modern Movement building in rural Longford.  E.S.B substations of this nature were built to a common plan throughout Ireland as part of the Rural Electrical Scheme in the late 1940s and 1950s.  Its plain functional form and the materials used in its construction are typical of buildings of its date.  Buildings of this form came into use during the middle twentieth century as part of an overall scheme of rural electricification and are of social, economic and historic importance.  This building is a modest addition to the built heritage of County Longford, but will become an increasingly important example of its type and date in future decades.",1940,1960,Regional,electricity substation,211890,259941,611838,759963,53.58939717,-7.821195015,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402216_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402216,SURV018
13402217,Ledwithstown House,,,,,LEDWITHSTOWN,Longford,LF,LF,"Detached three-bay two-storey over raised basement house, built 1746.  Hipped natural slate roof hidden behind parapet wall with pronounced moulded cut stone eaves course and with cut stone coping over.  Pair of tall dressed ashlar limestone chimneystacks, aligned along with roof ridge, having moulded cut stone coping over.  Sections of cast-iron rainwater goods remain, cast-iron hopper dated 1857.  Roughcast rendered walls over rubble stone construction; cut stone block-and-start quoins to the corners and chamfered cut stone string course above basement level.  Square-headed window openings with replacement nine-over-six pane timber sliding sash windows having cut limestone surrounds with architraves and prominent keystone, and with tooled limestone sills.  Central cut stone tripartite Tuscan doorcase to main elevation (south) comprising tetrastyle limestone pilasters resting on rusticated ashlar limestone base section and surmounted by carved pediment.  Timber panelled door with overlight and having flanking six-over-four pane timber sliding sidelights.  Doorway accessed by flight of moulded cut stone steps flanked to either side (east and west) by splayed rendered walls with cut stone coping over and having terminating cut stone piers (on square-plan) to base with moulded capstones over.  Square-headed door opening to the east elevation having cut limestone block-and-start surround with prominent keystone, replacement timber door and a plain overlight.  Set back from road in extensive mature grounds to the rural landscape to the south of Keenagh and to the northwest of Ballymahon.  Long straight approach avenue to house from the south.  Gateway to the south comprising a pair of dressed ashlar limestone gate piers (on square-plan) having moulded plinths and stepped capstones with moulded cornice detail.  Single-bay single-storey outbuilding to the southeast of house having rubble stone walls and pitched corrugated-metal roof.  Rubbles stone boundary walls to road-frontage and to site.","This sophisticated middle-sized house is one of the most important elements of the architectural heritage of County Longford.  Its design has been attributed to the eminent architect Richard Castle (died 1751) who was probably the foremost architect working in Ireland at the time of construction and has been credited with the dissemination of the Palladian architectural style throughout rural Ireland.  Ledwithstown House has quite a robust appearance on account of the heavy parapet with pronounced eaves cornice and by the large tall ashlar chimneystacks that are aligned along with the front elevation.  Although built using rubble stone masonry, this building is well-detailed with high quality, if robust, cut limestone trim in features like the window surrounds and the heavy eaves cornice.  The good-quality dressed limestone quoins to the corners help to emphasise the stocky appearance of this building.  The fine Tripartite doorcase with pediment is strongly detailed and provides a central focus to the main elevation.  This central focus is further enhanced by the flight of cut stone steps with flanking walls having splayed bases.  The house is further enhance by its long and straight drive aligned with the centre of the front elevation, which creates a sense of grandeur and generates a sense of anticipation when approaching the house.  The well-crafted gate piers at the start of this driveway complete the setting and add substantially to this important composition.  This building has been recently restored after a long period of near-derelict.  Ledwithstown House was the home of the Ledwith family from its construction until c. 1900.  The Ledwith family were an important in County Longford from c. 1650, and throughout the eighteenth and nineteenth centuries and a number of family members served as Grand Jurors and as High Sheriff of the county (High Sheriffs included George Ledwith in 1764 - 5; James in 1792 - 3, Richard in 1807 and Edward in 1847 - 8).",1745,1750,National,house,210880,259444,610829,759465,53.58494641,-7.836453904,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402217_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402217,SURV018
13402218,,,,,Corlea,CORLEA,Longford,LF,LF,"Freestanding cast-iron water pump, erected c. 1885.  Comprising banded shaft, moulded spout on fluted neck, fluted cap with finial over, and with curved pumping arm.  Set on concrete base in rectangular enclosure with low rendered boundary walls, open to road-frontage to the south.  Located adjacent to rural road junction in the rural landscape to the west of Keenagh.","A typical late nineteenth-century water pump, of a standard design encountered throughout rural Longford.  This is one of the better surviving examples of its type in rural County Longford, and is one of a number of examples still extant in this part of County Longford.  The banding and fluting are well-executed and, along with the elegantly curved handle, add artistic interest to this utilitarian object.  Water pumps played an important social role in the late-nineteenth and early-twentieth centuries by providing a communal water source before the development of the mains water supply.  This cast-iron pump now serves as an attractive piece of street furniture, aesthetically enhancing its rural location.  It is located adjacent to a rural road junction, which is a common location for water pumps for obvious reasons.",1870,1900,Regional,water pump,208797,263019,608746,763039,53.61710717,-7.867811066,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402218_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402218,SURV018
13402219,Pake Bridge,,,,,TIRLICKEEN,Longford,LF,LF,"Single-arch humpbacked canal bridge carrying road over Royal Canal, built c. 1815.  Round/elliptical-headed arch with dressed ashlar limestone voussoirs and dressed ashlar limestone masonry to barrel.  Rubble stone construction to spandrel walls, formerly rendered, with cut limestone string course at road/deck level.  Walls now largely overgrown with ivy.  Rubble stone construction to parapets, formerly rendered, with curving ends terminated in dressed ashlar limestone piers (on square-plan).  Dressed limestone coping over parapet walls.  Water pipe to south elevation of bridge.  Towpath to west bank of canal, going under bridge, with dressed limestone retaining walls to canal banks (north and south).  Located to the south of Keenagh, and to the southwest of Barry.  Modern road bridge to north.","A typically well-built canal bridge, which is a valuable part of the extensive canal-related built and industrial heritage of County Longford.  Although humble in form, this structure has a simple and functional elegance.  It is robustly built in good-quality stone masonry, which is testament to the long-term ambitions of the Royal Canal Company at the start of the nineteenth century.  It was probably built to designs by John Killaly (1766 – 1832), the engineer responsible for the construction of the Royal Canal between Coolnahay to Cloondara, which started in 1814 and was completed in 1817 (28 years after the canal work was started in Dublin.  The main contractors involved were Henry, Mullins and McMahon.  Although the canal is currently disused, the towpath provides a recreational amenity and this bridge affords interesting views to the pedestrian as well as being a notable feature and landmark in the landscape, bringing architectural and historical interest to the rural landscape area to the southwest of Barry.",1810,1820,Regional,bridge,212957,259466,612906,759488,53.58510296,-7.805091444,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402219_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402219,SURV018
13402220,,,,,,LISSANISKY (ARDAGH BY.),Longford,LF,LF,"Detached four-bay two-storey house, built c. 1800, with modern two-storey and single-storey extensions to rear (southwest).  Now also in use as a commercial premises.  Three-bay single-storey building, c. 1860, attached to the rear (southwest) at the northwest corner, reputedly formerly in use as a coaching inn and later as a school.  Hipped natural slate roof to two-storey building with two rendered chimneystacks.  Some remaining sections of cast-iron rainwater goods.  Roughcast rendered walls, now covered in vegetation.  Square-headed window openings with replacement timber casement windows and having tooled limestone sills.  Square-headed door opening with timber panelled door and overlight.  Single-storey building to the northwest with pitched natural slate roof, rendered chimneystacks and rubble limestone walls.  Two-storey outbuilding to southeast of site, aligned along with main building, with pitched natural slate roof, brick eaves course, rubble limestone walls and square-headed openings.  Road-fronted at rural crossroad junction.  Located to the south of Keenagh and to the west of Barry.","This modest but appealing two-storey house retains much of its early character and form.  The loss of the original fabric to the openings fails to detract substantially from its appearance.  It retains much of its early fabric including a hipped natural slate roof.  The proportions of this building suggest that it was extended to the southeast at some stage, perhaps at an early date.  The single-storey building to the northwest was apparently in use as a coaching inn (local information).  However, this building was constructed during the second half of the nineteenth century (Ordnance Survey first edition six-inch map 1838), so it is more likely that the two-storey building is a former inn.  As a coaching inn, this building would have provided a focal point along the main Mullingar to Lanesborough Road (important crossing of the River Shannon from an early date), offering accommodation and food for travelers and their horses along this busy route.  The single-storey building to the west was also formerly in use as a school (local information).  This house and associated structure form an interesting complex of associated buildings, and is an integral element of the built heritage of the local area.",1780,1820,Regional,house,213543,258946,613491,758968,53.58041863,-7.796268795,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402220_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402220,SURV018
13402221,Kilcommock Church of Ireland Rectory,,,,,KILCOMMOCK GLEBE,Longford,LF,LF,"Detached three-bay two-storey over half basement former Church of Ireland rectory on L-shaped plan, built c. 1790 and altered or rebuilt c. 1827, having single-bay gable-fronted porch to the centre of the front elevation (south) and two-storey return and single-storey lean-to extension to rear (west).  Now in use as private house.  Hipped natural slate roof with rendered chimneystacks and cast-iron rainwater goods.  Roughcast rendered walls over rubble stone construction; chamfered cut stone eaves course above basement level.  Cement rendered finish to porch over brick construction.  Square-headed window openings with six-over-three pane timber sliding sash windows to first floor and six-over-six pane timber sliding sash widows to ground floor, all with tooled limestone sills.  Segmental-headed window opening to front face of porch (south) having timber sliding sash window.  Wrought-iron security bars to number of openings to rear elevation.  Square-headed door openings to either side of porch (east and west) having timber panelled doors.  Flights of cut stone steps to either side of porch having dressed limestone plinth walls; cast-iron railings to the east flight of steps.  Set back from road in substantial mature grounds to the south of Keenagh.  Complex of outbuildings to the east and to the north (13402209).  Main entrance gateway to the north comprising a pair of rebuilt rubble stone gate piers (on square-plan) having cut stone caps and a pair of wrought-iron flat-bar gates.  Associated Church of Ireland church (13313025) to the north in Keenagh, and former church (13402211) to the southwest.","This well-proportioned former Church of Ireland rectory retains its early form, character and fabric.  This building is an example of the language of classical architecture stripped to its barest fundamental elements, which creates a fine dwelling in a subtle style.  This is exhibited through features such as the rigid symmetry to the main elevation, the central doorway, the diminishing window openings and centrally placed chimneystacks.  The three-bay two-storey form is typical of Church of Ireland rectory buildings (particularly built by the Board of First Fruits), and many middle class gentleman’s residences, dating from the late-eighteenth and early-nineteenth century.  The projecting brick porch to the front elevation may be a later addition, perhaps added during the mid-to-late nineteenth century.  This porch is unusual in that it has doors to two elevations, which are reached by flights of cut stone steps.  The cast-iron railings to the east side of the porch add an element of artistic interest to the main elevation.  This building is of social interest to the local community as a former Church of Ireland rectory.  The location of this former rectory and the associated outbuildings suggests that it was originally associated with the now ruinous church (13402211) to the southwest and that it predates the construction of the Church of Ireland church (13313025) at Keenagh to the north (built in 1832).  It was altered or rebuilt c. 1827 at a cost of £784, of which £692 was a loan, and £92 a gift from the Board of First Fruits (Irish Parliamentary Returns 1837).  This rectory forms part of a pair of related sites along with the associated outbuildings (13402209), and part of a notable group of related structures along with the fine Church of Ireland church at Keenagh (13313025) to the north and the ruinous church (13402211) to the southwest.  Situated in attractive mature grounds, this building is an integral element of the built heritage of the local area.  The simple but appealing wrought-iron gates to the north complete the setting.  It is possible that this rectory originally dates to 1795 (documentary source).  It was described by Lewis (1837) as being in the patronage of the Archbishop of Tuam, and having a glebe of 173 acres.  It was possibly the residence of a Benjamin Cronin/Cronyn between 1827 – 1832.  It was described as the ‘the property of the Revd. G. Britton, held by a deed for ever,’ c. 1835 (O’Donovan Letters), the residence of the Rev. J. Armstrong and Rev. K. Lyons c. 1854 (Griffith’s Valuation), the home of Rev. Robert James Card in 1881 (Slater’s Directory), and the residence of Rev. William Welwood in 1894 (Slater’s Directory).",1790,1830,Regional,rectory/glebe/vicarage/curate's house,212810,261720,612759,761741,53.60535267,-7.807219354,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/13402221_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LF&regno=13402221,SURV018
