REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
12803208,Anneville House,,,,,ANNEVILLE,Laois,LA,LA,"Detached three-bay two-storey house, c. 1890, incorporating fabric of earlier house, c. 1800, to rear.",,1870,1900,Regional,house,270646,181834,670582,681872,52.88309553,-6.951320182,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803208_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803208,SURV014
12803209,Hollymount House,,,,,HOLLYMOUNT,Laois,LA,LA,"Detached three-bay two-storey over basement Georgian house, c. 1800, with full-height bow to rear. Extended to right comprising two-bay two-storey range. Four-bay two-storey stable block.",,1780,1820,Regional,house,270050,181659,669985,681697,52.88159912,-6.960218802,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803209_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803209,SURV014
12803401,Aghmacart Church of Ireland Church,,,,,AGHMACART,Laois,LA,LA,"Detached two-bay gable-fronted Church of Ireland church, c. 1820, with gabled projecting porch and bellcote to gable.",,1800,1835,Regional,church/chapel,233080,174472,633023,674511,52.82055497,-7.510061076,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803401_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803401,SURV014
12803402,Belmont House,,,,,AGHMACART,Laois,LA,LA,"Detached single-storey house, c. 1860, with loggia to front, canted bay windows and advanced end bays.",,1830,1870,Regional,house,233715,174727,633658,674767,52.82281219,-7.500620821,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803402_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803402,SURV014
12803501,Saint Brigid's Church of Ireland Church,,,,Attanagh,GLEBE (CM. BY.) DURROW ED,Laois,LA,LA,"Detached three-bay Georgian Gothic Church of Ireland church, built 1821. Renovated, c. 1860, with tower, projecting porch and vestry projection added. Now disused.",,1820,1825,Regional,church/chapel,244112,175967,644053,676006,52.83320072,-7.346234805,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803501_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803501,SURV014
12803502,Glebe Rectory,,,,Attanagh,GLEBE (CM. BY.) DURROW ED,Laois,LA,LA,"Detached three-bay two-storey former rectory, c. 1750. Extended, c. 1825, comprising five-bay range. Detached three-bay coach house, c. 1750, to site with pedimented central breakfront. Detached gate lodge, c. 1850, to site.",,1740,1760,Regional,rectory/glebe/vicarage/curate's house,244069,175851,644010,675890,52.83216291,-7.346884681,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803502_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803502,SURV014
12803503,Grenan School,,,,Attanagh,GRENAN,Laois,LA,LA,"Detached three-bay single-storey former school, c. 1880, with gabled projecting entrance bay. Now in residential use.",,1870,1900,Regional,school,244043,176044,643984,676083,52.8338976,-7.347239084,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803503_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803503,SURV014
12803505,Grennan House,,,,,GRENAN,Laois,LA,LA,"Detached five-bay two-storey over basement house with part dormer attic, begun c. 1650, with single-bay single-storey wing to right and series of returns to rear. Stable complex to site.",,1620,1750,National,house,243053,175597,642995,675636,52.82996166,-7.36198382,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803505_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803505,SURV014
12803506,Tallyho Bridge,,,,,TINWEAR,Laois,LA,LA,"Five-arch limestone road bridge over river Nore, c. 1800, with triangular cut-waters.",,1770,1800,Regional,bridge,242329,176227,642270,676266,52.83568305,-7.372650978,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803506_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803506,SURV014
12803507,Knocknatrina House,,,,,DURROW TOWNPARKS,Laois,LA,LA,"Detached two-storey Tudor Revival former house, c. 1860, with canted bay windows, full-height gabled bowed bays and two-storey wing. Now in ruins. Stable complex to rear.",,1840,1870,Regional,house,241737,176789,641679,676829,52.84078208,-7.381359275,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803507_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803507,SURV014
12803509,Clonageera House,,,,,CLONAGEERA,Laois,LA,LA,"Detached three-bay two-storey over basement Georgian house, completed 1803, with Doric portico to front and incorporating fabric of earlier house, c. 1725, to rear. Stable complex to site. Walled garden to site on a circular plan.",,1795,1805,Regional,house,240693,175881,640634,675920,52.83269525,-7.39697109,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803509_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803509,SURV014
12803512,Edmondsbury House,,,,,NEWTOWN (CM. BY.),Laois,LA,LA,"Detached five-bay two-storey early-Georgian house, c. 1740. Extended, c. 1990, comprising three-bay single-storey wing.",,1730,1750,Regional,house,236725,176462,636667,676501,52.83820248,-7.455774564,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803512_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803512,SURV014
12803702,Killeshin Church of Ireland Church,,,,,GRAIGUE (SL. BY.),Laois,LA,LA,"Detached six-bay Georgian Gothic style Church of Ireland church, c. 1830, with spire and chancel.",,1825,1835,Regional,church/chapel,271074,177008,671009,677047,52.83967928,-6.9460236,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803702_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803702,SURV014
12803703,Everton House,,,,,OLDDERRIG,Laois,LA,LA,"Detached five-bay two-storey Georgian house, c. 1800, on an L-shaped plan with entrance bay having full-height flanking bows and bowed ends. Extended comprising three-bay two-storey wing.",,1790,1825,Regional,house,269757,176228,669692,676267,52.8328381,-6.965728299,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803703_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803703,SURV014
12803704,Springhill House,,,,,SPRINGHILL (SL. BY.),Laois,LA,LA,"Detached five-bay three-storey Georgian house, c. 1740. Group of detached outbuildings to site.",,1730,1780,Regional,house,268365,175986,668301,676025,52.83084768,-6.986426927,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12803704_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12803704,SURV014
12900101,Tinneel Society of Friends Burial Ground,,,,Rosenallis,TINNEEL,Laois,LA,LA,"Quaker graveyard with various plots, c. 1725 to the present. Gateway, c. 1800, to site.",,1710,1750,Regional,graveyard/cemetery,240060,209392,640002,709424,53.13384771,-7.402219087,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900101_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900101,SURV014
12900102,Saint Mary's Church of Ireland Church,,,,Rosenallis,ROSENALLIS,Laois,LA,LA,"Detached gable-fronted Church of Ireland church, c. 1795. Renovated, 1830, with chancel added. Extended, c. 1865, with tower and side aisle added. Renovated, c. 1980.",,1790,1800,Regional,church/chapel,239786,209650,639728,709682,53.13618275,-7.406270664,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900102_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900102,SURV014
12900104,,,,,Rosenallis,CORBALLY (TI. BY.) MEELICK ED,Laois,LA,LA,"Detached four-bay two-storey house, c. 1840.",,1800,1850,Regional,house,239655,209512,639597,709544,53.13495177,-7.408245451,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900104_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900104,SURV014
12900105,Saint Brigid's Well,,,,Rosenallis,ROSENALLIS,Laois,LA,LA,"Freestanding Gothic arch enclosure, c. 1800, over holy well.",,1780,1820,Regional,shrine/oratory/grotto,239710,209582,639652,709614,53.13557353,-7.407423785,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900105_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900105,SURV014
12900106,,,,,Rosenallis,ROSENALLIS,Laois,LA,LA,"Terraced five-bay two-storey house, dated 1733, possibly originally detached. Originally thatched. Extensively renovated, c. 1980, to accommodate commercial use.",,1730,1735,Regional,house,239714,209592,639656,709624,53.13567156,-7.407361219,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900106_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900106,SURV014
12900109,Capard Windmill,,Capard,,Rosenallis,CAPARD,Laois,LA,LA,"Remains of freestanding former windmill, c. 1840, comprising stump on a circular plan. Now in ruins.",,1820,1870,Regional,mill (wind),239409,208960,639351,708992,53.1300109,-7.41199365,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900109_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900109,SURV014
12900110,Saint Brigid's Catholic Church,,Capard,,Rosenallis,CAPARD,Laois,LA,LA,"Gateway, c. 1860, comprising piers with rubble stone walls having cut limestone stiles and wrought-iron gates. Site of former Church to site. Church now demolished with site cleared.",,1855,1865,Regional,building misc,239439,208965,639381,708997,53.13005103,-7.411543968,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900110_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900110,SURV014
12900201,Arlington House,,French Church Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached five-bay two-storey over basement Georgian house, c. 1730, with pedimented central breakfront. Now derelict.",,1690,1740,Regional,house,254076,212632,654015,712663,53.16171905,-7.192285015,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900201_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900201,SURV014
12900202,Le Quartier Francais,,French Church Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced five-bay three-storey house, c. 1800, with integral carriageway. Extensively renovated, c. 1880, with timber pubfront inserted to ground floor. Now in commercial use.",,1780,1810,Regional,house,254148,212631,654087,712662,53.16169757,-7.191198062,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900202_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900202,SURV014
12900203,Saint Paul's Church of Ireland Church,,French Church Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached Gothic Revival Church of Ireland church, built 1851, on a cruciform plan possibly incorporating fabric of earlier Huguenot church, c. 1696.",,1845,1855,Regional,church/chapel,254191,212627,654130,712658,53.16166086,-7.190555647,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900203_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900203,SURV014
12900204,Portarlington Church of Ireland Church,,The Square,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached late-Georgian style church, c. 1830. Deconsecrated, c. 1885. Spire removed, 1924. Now in use as community hall.",,1820,1835,Regional,church/chapel,254296,212657,654235,712688,53.16192172,-7.188985028,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900204_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900204,SURV014
12900206,,,The Square,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached five-bay three-storey Georgian house, c. 1780, on a corner site. Renovated, c. 1900, with ground floor partly remodelled to accommodate commercial use.",,1750,1800,Regional,house,254222,212664,654161,712696,53.16199488,-7.190091542,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900206_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900206,SURV014
12900207,The Ramble Inn,,The Square,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace four-bay three-storey house, c. 1830, originally with integral carriageway to ground floor. Renovated, c. 1980, with ground floor remodelled to accommodate commercial use.",,1820,1850,Regional,house,254235,212612,654175,712644,53.16152471,-7.189898436,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900207_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900207,SURV014
12900208,Finnegan Racing,,The Square,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace six-bay three-storey house, c. 1830, possibly originally two separate three-bay houses. Renovated, c. 1980, with shopfronts inserted to ground floor.",,1820,1850,Regional,house,254243,212610,654182,712641,53.16150116,-7.18978539,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900208_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900208,SURV014
12900209,Portarlington Market House,,The Square,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached three-bay two-storey mid-Georgian former market house, c. 1740. Renovated, c. 1990, to accommodate use as garage to ground floor having residential accommodation over.",,1730,1750,Regional,market house,254261,212646,654200,712678,53.16182922,-7.189516835,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900209_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900209,SURV014
12900210,The Anvil Inn,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace seven-bay three-storey house, c. 1840, on a corner site with three-bay two-storey return to rear incorporating fabric of earlier building, c. 1770. Renovated, c. 1975, with ground floor remodelled to accommodate commercial use. Renovated, c. 1998.",,1750,1850,Regional,house,254272,212439,654211,712470,53.15996539,-7.189381174,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900210_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900210,SURV014
12900211,Portarlington Catholic Club,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced five-bay two-storey over basement former house, c. 1820. Renovated, c. 1980, with façade remodelled. Now in use as hall.",,1800,1830,Regional,house,254289,212419,654229,712450,53.15978345,-7.189122639,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900211_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900211,SURV014
12900212,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached five-bay two-storey over basement house, c. 1780. Renovated and extended, c. 1880, with projecting bay added to front, full-height return and projecting porch added to rear. Now in use as offices.",,1750,1800,Regional,house,254310,212380,654249,712412,53.15943399,-7.188823697,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900212_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900212,SURV014
12900213,Allied Irish Bank,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Three-bay single-storey banking hall, c. 1926.",,1920,1930,Regional,bank/financial institution,254321,212377,654260,712408,53.15939891,-7.188660358,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900213_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900213,SURV014
12900214,Melrose House,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace four-bay two-storey Georgian house, c. 1770.",,1750,1780,Regional,house,254368,212331,654307,712363,53.15898681,-7.187963037,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900214_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900214,SURV014
12900215,Portarlington Garda Station,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced five-bay three-storey late-Georgian house, c. 1830, with integral carriageway. Now in use as Garda station.",,1800,1840,Regional,house,254380,212352,654319,712383,53.15916822,-7.187782551,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900215_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900215,SURV014
12900216,Matthew's Coffee Shop,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced five-bay three-storey Georgian building, c. 1800, with full-height returns to rear. Renovated, c. 1985, with ground floor converted to commercial use.",,1780,1810,Regional,house,254284,212535,654223,712566,53.16082478,-7.189191797,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900216_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900216,SURV014
12900217,Cooltedery School,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced six-bay two-storey former school, c. 1840, with integral carriageway. Now in use as hall.",,1835,1860,Regional,school,254397,212306,654336,712337,53.15875555,-7.187541844,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900217_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900217,SURV014
12900220,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced three-bay two-storey house, c. 1825. Façade re-rendered, c. 1930.",,1800,1840,Regional,house,254399,212332,654338,712364,53.15899379,-7.187498213,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900220_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900220,SURV014
12900221,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced two-bay three-storey late-Georgian house, c. 1815.",,1810,1830,Regional,house,254341,212343,654280,712375,53.15909786,-7.188365728,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900221_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900221,SURV014
12900222,Higgins Builders,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced five-bay three-storey late-Georgian house, c. 1820. Renovated, c. 1870, with façade enrichments added. Renovated, c. 1990, to accommodate commercial use.",,1800,1840,Regional,house,254315,212416,654255,712447,53.15975238,-7.188734673,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900222_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900222,SURV014
12900226,Foxcroft House,,Foxcroft Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached five-bay three-storey house, c. 1750. Renovated and subdivided (into three separate houses). Individually extended. Group of detached outbuildings to site.",,1740,1800,Regional,house,254172,212405,654111,712437,53.15967318,-7.190878522,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900226_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900226,SURV014
12900227,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced four-bay two-storey house, c. 1820, incorporating fabric of earlier three-storey single-pile house, c. 1710. Extended comprising two-storey range.",,1800,1840,Regional,house,254405,212293,654345,712324,53.15863544,-7.187410745,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900227_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900227,SURV014
12900228,The Wilton,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached three-bay two-storey Georgian house, c. 1750, on an L-shaped plan with pedimented Gibbsian style doorcase.",,1700,1760,Regional,house,254434,212263,654373,712294,53.1583668,-7.186986101,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900228_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900228,SURV014
12900229,Bank of Ireland,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached three-bay two-storey over basement Georgian former house, c. 1830. Renovated, c. 1890, with ground floor partly remodelled to accommodate use as bank.",,1800,1840,Regional,house,254439,212245,654378,712277,53.15820694,-7.186916975,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900229_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900229,SURV014
12900230,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached five-bay three-storey over basement Georgian house, c. 1800, with stair return to rear.",,1790,1830,Regional,house,254472,212219,654411,712251,53.15797017,-7.186434499,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900230_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900230,SURV014
12900231,Portarlington Gospel Hall,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached Gothic Revival former Methodist chapel, dated 1904, on a T-shaped plan with projecting porch. Extended, c. 1980, with funerary chapel added to rear. Now in use as gospel hall.",,1900,1905,Regional,gospel hall,254518,212147,654457,712179,53.15731851,-7.185747054,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900231_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900231,SURV014
12900232,East End Hotel,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached six-bay three-storey mid-Georgian house, c. 1760. Extended, c. 1970, comprising single-storey end bays to sides and three-storey return to rear to accommodate use as hotel. Interior retains Rococo plasterwork to entrance hall.",,1750,1790,Regional,house,254612,212053,654551,712085,53.15646498,-7.184366252,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900232_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900232,SURV014
12900233,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Semi-detached four-bay two-storey over basement house, c. 1820, with wing. Renovated, c. 1920, with ground floor remodelled. One of a pair.",,1800,1830,Regional,house,254658,212058,654597,712089,53.15650052,-7.183674867,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900233_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900233,SURV014
12900234,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Semi-detached four-bay two-storey over basement house, c. 1820, with integral carriageway. One of a pair.",,1800,1830,Regional,house,254648,212067,654588,712099,53.1565852,-7.183816296,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900234_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900234,SURV014
12900235,The Elms,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached three-bay two-storey over basement late-Georgian house, built 1789, with single-storey over basement lateral wings incorporating fabric of earlier building. Group of detached outbuildings to site.",,1785,1790,Regional,house,254632,212108,654571,712140,53.15695723,-7.18406134,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900235_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900235,SURV014
12900236,Laurel,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced three-bay two-storey over basement house with dormer attic, c. 1820.",,1800,1840,Regional,house,254547,212181,654486,712213,53.15762018,-7.185312274,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900236_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900236,SURV014
12900237,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced three-bay three-storey house, c. 1870, with integral carriageway. One of a pair.",,1860,1880,Regional,house,254539,212189,654478,712220,53.15768645,-7.18543803,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900237_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900237,SURV014
12900238,Ivy House,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Terraced two-bay three-storey house, c. 1870. One of a pair.",,1860,1880,Regional,house,254532,212195,654471,712226,53.15774371,-7.185534273,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900238_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900238,SURV014
12900239,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace four-bay three-storey house, c. 1830.",,1810,1850,Regional,house,254527,212202,654466,712233,53.15780668,-7.18560855,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900239_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900239,SURV014
12900240,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached three-bay three-storey over basement house, c. 1820, with stair return to rear. Now in part use as surgery.",,1790,1830,Regional,house,254510,212221,654449,712252,53.15797908,-7.185860382,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900240_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900240,SURV014
12900241,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace five-bay three-storey Georgian house, c. 1800, with stair return and two-storey return to rear.",,1790,1820,Regional,house,254497,212233,654436,712264,53.15809161,-7.186058314,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900241_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900241,SURV014
12900242,Irish Permanent Building Society,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"End-of-terrace three-bay two-storey late-Georgian house, c. 1825. Renovated, c. 1990, with pair of shopfronts inserted to ground floor.",,1800,1840,Regional,house,254428,212304,654367,712335,53.15873385,-7.187079066,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900242_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900242,SURV014
12900243,Kilnacourt House,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Detached five-bay three-storey over basement Georgian house, c. 1790. Renovated, c. 1875, with granite projecting porch added. In part use as offices from 1997 - 1999. Now disused and partly derelict following series of small fires. Group of detached outbuildings to side. Renovated, c. 1980, to accommodate commercial use. Ornamental gardens to site. Removed, c. 2000. Freestanding medieval stone statue to site. Now removed and relocated. Gateway to site, dismantled c. 2000.",,1780,1820,Regional,house,254790,212039,654729,712071,53.1563211,-7.181707452,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900243_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900243,SURV014
12900244,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Pair of freestanding carved limestone milestones, c. 1800, on triangular plans.",,1780,1830,Regional,milestone/milepost,254431,212290,654370,712321,53.15860684,-7.187034944,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900244_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900244,SURV014
12900245,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Semi-detached two-bay three-storey house, c. 1730, originally detached. Extended to rear comprising pair of two-storey returns. Now amalgamated with building to left. Group of detached outbuildings to rear.",,1700,1750,Regional,house,254421,212266,654360,712298,53.15839727,-7.187183691,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900245_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900245,SURV014
12900246,,,Main Street,,Portarlington,COOLTEDERY,Laois,LA,LA,"Stable complex, c. 1870, comprising group of detached two-storey buildings with arcade, integral carriageways and bull's-eye window openings.",,1840,1900,Regional,outbuilding,254372,212288,654311,712319,53.15859763,-7.187915198,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/12900246_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LA&regno=12900246,SURV014
